Order,Site,RFID Date,LEFT,RIGHT,RFID number,OLD RFID,Sex,Age_TOIC,Notes,Breeding 2018,Breeding 2017,Breeding 2016,Breeding 2015,Detected_18_19,Detected_17_18,Detected_16_17,Detected_15_16,Detected_14_15,Detected_April_16,Detected_May_16,Recap_F18_19,Recap F17_18,Recap F16_17,Recap F15_16,Recap F14_15,,,Present_17_18,Present_16_17,Present_15_16,Present_14_15,Nonbreeding_18_19,Breeding_18,Nonbreeding_17_18,Breeding_17,Nonbreeding_16_17,Breeding_16,Nonbreeding_15_16,Breeding_15,Nonbreeding_14_15,Remove_18_19
1037,L,42790,BLACK PT,W/O,0700EE4247,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1038,L,42790,BLACK PT,W/Y,0700EDD1AC,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1039,L,42790,BLACK PT,W/Black,0700EDF2C1,,F,,,BOX 12 L,BOX 12 L,,,N,N,Y,,,,,,F1L 11/22;,,,,,,1,1,,,0,1,1,1,1,,,,,N
1040,L,42790,BLACK PT,W/Grey,0700EDEF7F,,F,,,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1041,L,42790,Y PT,W/B,0700EDDCBB,,F,,,BOX 25-2 L,BOX 25-3 L,,,N,N,Y,,,,,,F3L 04/13,,,,,,1,1,,,0,1,1,1,1,,,,,N
1042,L,42790,Y PT,W/LB,0700EE1A36,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1043,L,42790,Y PT,W/G,0700EE0244,,F,,,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1044,L,42790,Y PT,W/O,0700ED8728,,M,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1045,L,42790,BLUE PT,G/S2740-25674,0700ED9D6D,,,juv,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1046,L,42790,Y PT,W/Y,0700EE2C92,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1047,L,42790,Y PT,W/Black,0700EDBAE2,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1048,L,42790,Y PT,W/Grey,0700EE0DF6,,M,,,,BOX 78 L,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1049,L,42790,GREY PT,W/B,0700EE170F,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1050,L,42790,GREY PT,W/LB,0700EDAFF2,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1051,L,42790,GREY PT,W/G,0700EE4105,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1052,L,42790,GREY PT,W/O,0700EE2B72,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1053,L,42790,GREY PT,W/Y,0700EDD7A1,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1054,L,42790,GREY PT,W/Black,0700ED902B,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1055,L,42790,GREY PT,W/Grey,0700EDEEC9,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1056,L,42790,W/B,BLUE PT,0700EDE8B8,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1057,L,42790,W/LB,BLUE PT,0700EDC59A,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1058,L,42790,W/G,BLUE PT,0700EDD4B1,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1059,L,42790,W/O,BLUE PT,0700ED9191,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1060,L,42790,W/Y,BLUE PT,0700ED8952,,,,,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1061,L,42790,W/Black,BLUE PT,0700EE1DB1,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1062,L,42790,BLUE PT,LB/S2170-30231,0700EDE577,,,,not our bird! Awaiting info from USGS,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1063,L,42790,W/Grey,BLUE PT,0700EDF0AC,,M,,,,BOX 59 L,,,N,N,Y,,,,,,F9L 12/1,,,,,,1,1,,,0,0,1,1,1,,,,,N
1064,L,75661,W/B,BLACK PT,0700EDC236,,M,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1065,L,42790,W/LB,BLACK PT,030001A6D3,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1066,L,42790,W/G,BLACK PT,0700EE400E,,M,,,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1067,L,42790,W/O,BLACK PT,0700EE0930,,,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1068,L,42790,W/Y,BLACK PT,0700EDE0FB,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1069,L,42790,W/Black,BLACK PT,0700EDD133,,F,,,,,,,N,N,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1070,L,42790,W/Grey,BLACK PT,0700EDB934,,M,,,,,,,N,N,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1071,L,42795,W/B,Y PT,0700EDE7CE,,F,,,,,,,N,,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1072,L,42795,W/LB,Y PT,0700EDAC2D,,,,,,,,,N,,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1073,L,42795,W/G,Y PT,0700ED89CE,,M,,,BOX 49-1 L,BOX 47 L,,,N,,Y,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1074,L,42795,Y PT,LB/S2740-25528,0700EDBDB7,,,juv,,,,,,N,,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1075,L,42795,W PT,S2740-25580/B,011017A580,,,juv,,,,,,N,,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1076,L,42795,W/O,Y PT,0700EDBA06,,,,,,,,,N,,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1077,L,42795,W/Y,Y PT,0700EE2618,,,,,,,,,N,,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1078,L,42795,Y PT,LB/B,0700EDF2D8,,,,,,,,,N,,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1079,L,42795,Y PT,LB/G,0700EDC0C5,,M,,,,BOX 19 L,,,N,,Y,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1080,L,42795,Y PT,LB/Y,0700EE206A,,,,,,,,,N,,N,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1081,L,42795,Y PT,LB/W,0700EDD530,,,,,,,,,N,,Y,,,,,,,,,,,,0,1,,,0,0,0,0,1,,,,,N
1082,L,42889,W/B,GREY PT,0700ED8AE7,,M,adult,,Box 5 L,BOX 4 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1083,L,42889,W/LB,GREY PT,0700EDCE52,,F,adult,,,BOX 22-3 L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1084,L,42889,W/G,GREY PT,0700ED969A,,M,adult,,BOX 22-4 L,BOX 22-3 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1085,L,42889,W/O,GREY PT,0700EDA997,,M,adult,,BOX 22-1 L,BOX 22-2 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1086,L,42889,W/Y,GREY PT,0700EE3C99,,F,adult,,,BOX 62-1 L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1087,L,42899,B PT,B/S2720-43481,0700EE4308,,M,adult,,BOX 37-3 L,BOX 45 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1088,L,42899,W/Black,GREY PT,0700EE3C64,,F,adult,,,BOX 45 L,,,N,,,,,,,,F5L 11/22;,,,,,,1,1,,,0,0,1,1,1,,,,,N
1089,L,42905,W/Grey,GREY PT,0700EE34AD,,M,adult,,BOX 43-3 L,BOX 39-3 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1090,L,42905,BLUE PT,LB/B,0700EDB08A,,M,adult,,,BOX 56 L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1091,L,42905,BLUE PT,LB/G,0300022078,,F,adult,,BOX 51-1 L,BOX 56 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1092,L,42906,BLUE PT,LB/O,0700EE00D6,,M,adult,,BOX 8 L,BOX 8 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1093,L,42906,BLUE PT,LB/Y,0700EE1406,,M,adult,,BOX 15 L,BOX 10 L,,,N,,,,,,,,F1L 11/22;,,,,,,1,1,,,0,1,1,1,1,,,,,N
1094,L,42906,B PT,Grey/S2740-25809,0700EE369E,,F,adult,,BOX 43-1 L,BOX 43-3 L,,,N,,,,,,,,Y F6L Aug 25,,,,,,1,1,,,0,1,1,1,1,,,,,N
1095,L,42906,BLUE PT,LB/Black,0700EDF072,,F,adult,,,BOX 47 L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1096,L,42906,BLUE PT,LB/Grey,030001C22F,,M,adult,,,BOX 67-1 L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1097,L,42906,BLACK PT,LB/B,0700ED98B4,,F,adult,,BOX 67-1 L,BOX 67-1 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1098,L,42906,BLACK PT,S2720-43627/G,0700EE43BC,,M,adult,,BOX 45 L,BOX 43-3 L,,,N,,,,,,,,F5L 12/15,,,,,,1,1,,,0,1,1,1,1,,,,,N
1099,L,42908,BLACK PT,LB/O,0700EE455A,,F,adult,,BOX 58 L,BOX 55-1 L,,,Y,,,,,,,F8L 03/24 tail feather taken,,,,,,,1,1,,,1,1,0,1,1,,,,,N
1100,L,42908,BLACK PT,LB/Y,0700EE2372,,M,adult,,,BOX 87A L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1101,L,42908,BLACK PT,LB/W,0700ED8EFD,,F,adult,,,BOX 87A L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1102,L,42908,BLACK PT,LB/Black,0700EDAD20,,M,adult,,BOX 96 L,BOX 94 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1103,L,42908,BLACK PT,LB/Grey,0700ED90EB,,M,adult,,BOX 94 L,BOX 96 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1104,L,42908,Y PT,LB/Grey,0700EE3D48,,F,adult,,BOX 94 L,BOX 96 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1105,L,42909,GREY PT,LB/B,0700EE1CDF,,F,adult,,BOX 58-3 L,BOX 59 L,,,Y,,,,,,,F6L 10/22,,,,,,,1,1,,,1,1,0,1,1,,,,,N
1106,L,42909,BLUE PT,S2740-25578/Black,0700EDDDAF,,F,adult,,BOX 65-1 L,BOX 68 L,,,Y,,,,,,,,F9L 10/30; F9L 12/11;,,,,,,1,1,,,1,1,1,1,1,,,,,N
1107,L,42909,GREY PT,LB/G,0700EDDA07,,M,adult,,BOX 65-1 L,BOX 68 L,,,Y,,,,,,,,Y F9L Aug 30,,,,,,1,1,,,1,1,1,1,1,,,,,N
1108,L,42909,GREY PT,LB/O,0700EDF31D,,F,adult,,,BOX 53-1 L,,,N,,,,,,,,Y F7L Aug 23,,,,,,1,1,,,0,0,1,1,1,,,,,N
1109,L,42909,GREY PT,LB/Y,0700ED99B4,,F,adult,,BOX 27A L,BOX 26 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1110,L,42909,GREY PT,LB/W,0700ED88B3,,M,adult,,BOX 83 L,BOX 83 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1111,L,42913,GREY PT,LB/Black,0700EDB269,,F,adult,,,BOX 65 L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1112,L,42913,GREY PT,LB/Grey,0700EDF0A1,,M,adult,,BOX 90A L,BOX 84 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1113,L,42915,LB/B,BLUE PT,0700EDDCB3,,F,adult,,BOX 86 L,BOX 84-1 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1114,L,42915,LB/G,BLUE PT,0700ED9885,,M,adult,,,BOX 65 L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1115,L,42918,B PT,Black/S2740-25521,030002EB78,,M,adult,,BOX 72 L,BOX 79 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1116,L,42918,GREY PT,S2740-25613/W,0700EDA87B,,F,adult,,BOX 72 L,BOX 79 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1117,L,42920,LB/O,BLUE PT,0700ED89B7,,F,adult,,BOX 71 L,BOX 69-1 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1118,L,42922,W,W PT,011017A296,,M,adult,,BOX 89 L,BOX 84-1 L,,,N,,,,,,,,,,,,,,1,1,,,0,1,0,1,1,,,,,N
1119,L,42935,LB/Y,BLUE PT,0700ED8F56,,M,adult,,,BOX 76 L,,,N,,,,,,,,,,,,,,0,1,,,0,0,0,1,1,,,,,N
1120,L,42970,GREY PT,S2820-13423/O,0700EE3464,,,juv,Little blood ,,,,,N,,,,,,,,Y F6L Aug 25,,,,,,1,,,,0,0,1,,,,,,,N
1121,L,42970,LB/W,BLUE PT,0700EDAA04,,M,juv,JUV @ TOIC,BOX 37-2 L,,,,N,,,,,,,,F5L 01/07/18;,,,,,,1,,,,0,1,1,,,,,,,N
1122,L,42970,LB/Black,BLUE PT,0700EE078D,,M,juv,JUV,BOX 37-1 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1123,L,42970,GREY PT,S2740-25963/LB,0700EDD533,,,juv,juv,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1124,L,42970,LB/Grey,BLUE PT,0700EE1F98,,F,juv,juv,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1125,L,42970,LB/B,BLACK PT,0700EE44E2,,,juv,juv,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1126,L,42970,LB/G,BLACK PT,0700EE0731,,M,juv,juv caught with 0700EDC89F,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1127,L,42970,LB/O,BLACK PT,0700EDC89F,,,juv,juv,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1128,L,42970,GREY PT,S2820-13306/B,0700EDFEE5,,M,juv,,BOX 41-3 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1129,L,42970,GREY PT,S2740-25719/Grey,0700EE3CB7,,M,adult,,BOX 39-3 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1130,L,42972,GREY PT,Y/S2820-13173,0700EDB5B8,,,juv,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1131,L,42972,LB/Y,BLACK PT,0700EE41CF,,M,,caught with 0700EDF80E,BOX 55-6 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1132,L,42972,LB/W,BLACK PT,0700EDF80E,,F,juv,juv,BOX 47-1 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1133,L,42977,GREY PT,S2820-13206/Black,0700EE39D0,,F,juv,,BOX 64 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1134,L,42977,GREY PT,LB/S2820-13291,0700EDEA4C,,F,juv,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1135,L,42977,GREY PT,Grey/S2820-13167,0700EE38DF,,M,juv,paired w/ 0700EDE0C0,BOX 55-1 L,,,,Y,,,,,,,F8L 03/24 tail feather taken,F8L 04/13,,,,,,1,,,,1,1,1,,,,,,,N
1136,L,42977,BLACK PT,S2820-13123/Y,0700ED97C0,,,juv,,,,,,N,,,,,,,,F9L 12/11;,,,,,,1,,,,0,0,1,,,,,,,N
1137,L,42977,BLACK PT,S2820-13311/O,0700EDE0C0,,F,juv,paired w/ 0700EE38DF; pics and feather taken 2018,BOX 55-1 L,,,,Y,,,,,,,F8L 09/19,F8L 04/13,,,,,,1,,,,1,1,1,,,,,,,N
1138,L,42977,LB/Black,BLACK PT,0700EDA62A,,M,,,BOX 61-2 L,,,,N,,,,,,,F7L 10/22,,,,,,,1,,,,1,1,1,,,,,,,N
1139,L,42977,LB/Grey,BLACK PT,0700EE2C4F,,,,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1140,L,42984,BLACK PT,S2820-13317/LB,0700EE4012,,F,juv,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1141,L,43061,LB/B,Y PT,0700ED8EC8,,,,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1142,L,43061,LB/G,Y PT,0700EDAC66,,,,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1143,L,43061,LB/O,Y PT,0700ED920A,,,,small blood sample,,,,,N,,,,,,,,F6L 01/07/18,,,,,,1,,,,0,0,1,,,,,,,N
1144,L,43061,LB/Y,Y PT,0700EDA5B6,,,,,,,,,N,,,,,,,,F5L 12/15,,,,,,1,,,,0,0,1,,,,,,,N
1145,L,43061,LB/W,Y PT,0700EDD092,,,,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1146,L,43061,LB/Black,Y PT,0700EE184C,,F,,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1147,L,43061,LB/Grey,Y PT,0700EE394B,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1148,L,43061,LB/B,GREY PT,0700EDCA3E,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1149,L,43061,LB/G,GREY PT,0700EDC70B,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1150,L,43070,LB/O,GREY PT,0700EE1F4A,,,adult,ADULT; pics and feathers taken 2018,,,,,Y,,,,,,,F9L 10/22,,,,,,,1,,,,1,0,1,,,,,,,N
1151,L,43070,LB/Y,GREY PT,0700EDA3E9,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1152,L,43070,LB/W,GREY PT,0700ED8EF0,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1153,L,43070,LB/Black,GREY PT,0700ED8938,,M,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1154,L,43077,LB/Grey,GREY PT,0700EDF25C,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1155,L,43077,BLUE PT,Black/G,030002682E,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1156,L,43080,BLUE PT,Black/B,0700EDE03F,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1157,L,43080,BLUE PT,Black/LB,0700EDF043,,F,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1158,L,43080,S2740-25985,Y PT,0700EDC09E,,,juv,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1159,L,43084,BLUE PT,Black/W,0700EE1C45,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1160,L,43107,BLACK PT,Black/B,0700EDF8F4,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1161,L,43107,BLACK PT,Black/LB,0700EDE963,,M,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1162,L,43107,BLACK PT,Black/W,0700ED9496,,F,juv,JUV,BOX 46 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1163,L,43107,BLACK PT,Black/O,0700EDE24E,,F,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1164,L,43107,BLACK PT,Black/Y,0700EE2525,,,,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1165,L,43107,BLACK PT,Black/Grey,0700EE4500,,M,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1166,L,43107,BLACK PT,S2820-13128/Blue,0700EDAE4D,,,juv,JUV,,,,,Y,,,,,,,,,,,,,,1,,,,1,0,1,,,,,,,N
1167,L,43107,BLUE PT,Black/O,0700EDD698,,M,juv,JUV,BOX 53-1 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1168,L,43107,BLUE PT,Black/Y,0700EE0ED1,,F,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1169,L,43107,BLUE PT,Black/Grey,0700ED8BB7,,F,juv,JUV,BOX 61-2 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1170,L,43107,BLACK PT,Black/G,0700EE3937,,M,juv,JUV; check color bands - may be duplicate Black/Grey (color band corrected) ,BOX 58 L,,,,Y,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,,N
1171,L,43203,Y PT,Black/G,0700EDD973,,M,juv,JUV,BOX 25-2 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1172,L,43203,Y PT,Black/B,0700EE29BB,,,juv,JUV,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1173,L,43203,Y PT,Black/LB,0700EDACC8,,,,,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1174,L,43203,Y PT,Black/W,0700EDE28D,,M,,very little blood,,,,,N,,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,N
1175,L,43203,BLACK PT,S2820-13166/GREY,0700EDFD5D,,F,juv,,BOX 34 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1176,L,43203,Y PT,Black/O,0700ED85C7,,M,juv,JUV,BOX 34 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1177,L,43203,Y PT,Black/Y,0700EE4081,,F,,,BOX 29-3 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1178,L,43259,Y PT,Black/Grey,0700EDE84B,,F,adult,,BOX 32-1 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1179,L,43259,BLACK PT,S2740-25520/Black,0700EE38F7,,M,adult,,BOX 32-1 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1180,L,43259,GREY PT,Black/G,0700EE35D4,,F,adult,,BOX 40 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1181,L,43259,GREY PT,Black/B,0700EE023F,,M,adult,,BOX 40 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1182,L,43263,GREY PT,Black/LB,0700EE378F,,F,adult,,BOX 51 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1183,L,43263,GREY PT,Black/W,0700EE01A3,,F,adult,,BOX 78 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1184,L,43263,GREY PT,Black/O,0700EDA00F,,M,adult,,BOX 78 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1185,L,43265,GREY PT,Black/Y,0700EE0441,,M,adult,,BOX 76 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1186,L,43265,GREY PT,Black/Grey,0700EE133E,,M,adult,,BOX 80 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1187,L,43265,Black/G,BLUE PT,0700EE120A,,F,adult,,BOX 80 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1188,L,43265,Black/B,BLUE PT,0700EE197F,,F,adult,,BOX 37-1 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1189,L,43266,Black/LB,BLUE PT,0700EDF318,,M,adult,,BOX 30-7 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1190,L,43266,Black/W,BLUE PT,0700EDCC90,,F,adult,,BOX 55-6 L,,,,Y,,,,,,,F8L 03/15 taile feather taken,,,,,,,1,,,,1,1,1,,,,,,,N
1191,L,43266,Black/O,BLUE PT,0700EDE4F9,,M,adult,,BOX 67-1 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1192,L,43266,Black/Y,BLUE PT,0700EDF81A,,F,adult,,BOX 76 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1193,L,43267,Black/Grey,BLUE PT,0700ED8EAF,,F,adult,pics and tail collected 2018,BOX 53-1 L,,,,N,,,,,,,F9L 10/22,,,,,,,1,,,,1,1,1,,,,,,,N
1194,L,43267,BLACK PT,G/S2740-25577,0700EDB4A7,,F,adult,,BOX 92 L; renest BOX 93 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1195,L,43267,BLACK PT,LB/S2820-13272,0700EE15DA,,F,adult,,BOX 87 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1196,L,43267,Black/G,BLACK PT,0700EDBD83,,M,adult,,BOX 87 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1197,L,43267,BLACK PT,O/S2820-13137,0700EDA42A,,F,adult,,BOX 22-4 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1198,L,43269,Black/B,BLACK PT,0700EDC742,,M,adult,,BOX 30 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1199,L,43269,Black/LB,BLACK PT,0700EE41FD,,F,adult,,BOX 43-3 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1200,L,43269,Black/W,BLACK PT,0700EE14A0,,M,adult,,BOX 71 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
1201,L,43270,Black/O,BLACK PT,0700EDCC34,,F,adult,,BOX 41-3 L,,,,N,,,,,,,,,,,,,,1,,,,0,1,1,,,,,,,N
